url	nama	harga	jenis	address	aircon	free_wifi	kamar_mandi_dalam	fasilitas_kamar	fasilitas_kost
https://www.sewakost.com/jakarta/selatan/amanda-kost-92792.html	Amanda kost 	Rp 600.000	Kost Campur	Jalan assakinah no 11 RT 11 rw 02 Kebagusan pasar Minggu	Tidak	Ya	Tidak	['Spring Bed']	['Dapur', 'Keamanan', 'Parkir Motor']
https://www.sewakost.com/jakarta/selatan/disewakan-kamar-kos-exlcusive-92648.html	Disewakan kamar kos exlcusive 	Rp 4.500.000	Kost Keluarga	jagakarsa jakarta selatan	Ya	Ya	Ya	['Spring Bed', 'Perabot', 'Free WiFi', 'AC', 'TV', 'Kamar Mandi Dalam', 'Pemanas Air (Water Heater)']	['Ruang Tamu', 'Televisi', 'Ruang Makan', 'Dapur', 'Air Minum', 'Pembantu', 'Keamanan', 'Parkir Motor', 'Parkir Mobil']
https://www.sewakost.com/jakarta/selatan/di-sewakan-kostan-di-jakarta-selatan-jagakarsa-lenteng-agung-92585.html	DI SEWAKAN KOSTAN DI JAKARTA SELATAN JAGAKARSA LENTENG AGUNG	Rp 1.200.000	Kost Putri	Jl pepaya IV jagakarsa jakarta selatan	Tidak	Tidak	Ya	['Kamar Mandi Dalam']	['Parkir Motor', 'Parkir Mobil']
https://www.sewakost.com/jakarta/selatan/disewakan-rumah-3-lt-strategis-kahfi-1-dekat-pintu-tol-brigif-92295.html	Disewakan rumah 3 Lt strategis Kahfi 1 dekat pintu tol Brigif	Rp 20.000.000	Kost Keluarga	Jalan Panjang Jagakarsa Jaksel	Tidak	Tidak	Tidak	[]	[]
https://www.sewakost.com/jakarta/selatan/kost-92141.html	Kost	Rp 2.000.000	Kost Campur	Jl. Pondok Jaya 2 No. 16 B Pela Mampang  Jak-Sel	Ya	Tidak	Ya	['Spring Bed', 'Perabot', 'AC', 'Kamar Mandi Dalam', 'Pemanas Air (Water Heater)']	['Parkir Motor', 'Parkir Mobil']
https://www.sewakost.com/jakarta/selatan/kontrakan-17a-barkah-91783.html	kontrakan 17A Barkah.	Rp 17.000.000	Kost Pasutri	Jl. Barkah III	Ya	Tidak	Ya	['AC', 'Kamar Mandi Dalam']	['Parkir Motor']
https://www.sewakost.com/jakarta/selatan/kost-lenteng-agung-quot-khusus-wanita-quot-91786.html	"KOST LENTENG AGUNG  ""Khusus Wanita"""	Rp 800.000	Kost Putri	Jl.Guru No.21 Rt.006/ 002, Lenteng Agung Jakarta Selatan	Ya	Ya	Ya	['Spring Bed', 'Free WiFi', 'AC', 'Kamar Mandi Dalam']	['Ruang Makan', 'Dapur', 'Keamanan', 'Parkir Motor', 'Parkir Mobil']
https://www.sewakost.com/jakarta/selatan/kost-eksklusif-setiabudi-91050.html	KOST EKSKLUSIF SETIABUDI	Rp 3.500.000	Kost Campur	Jl. Guntur No.16A, RT.8/RW.1, Guntur, Kecamatan Setiabudi, Kota Jakarta Selatan	Ya	Ya	Ya	['Spring Bed', 'Perabot', 'Free WiFi', 'AC', 'TV', 'Kamar Mandi Dalam', 'Pemanas Air (Water Heater)']	['Ruang Tamu', 'Ruang Makan', 'Dapur', 'Air Minum', 'Pembantu', 'Keamanan', 'Parkir Motor', 'Parkir Mobil']
https://www.sewakost.com/jakarta/selatan/kost-ibu-halimah-90626.html	Kost Ibu Halimah	Rp 2.000.000	Kost Campur	Jl. Seha No.90 RT.09 RW.010 Kebayoran Lama, Grogol Selatan	Ya	Tidak	Ya	['Spring Bed', 'AC', 'Kamar Mandi Dalam']	['Parkir Motor']
https://www.sewakost.com/jakarta/selatan/terima-kost-wanita-90610.html	Terima Kost Wanita	Rp 600.000	Kost Putri	Jalan H. AMSAR NO.24 RT. 15 RW.5 KELURAHAN CIPULIR KECAMATAN KEBAYORAN LAMA. JAKSEL (BELAKANG PASAR SAYUR CIPULIR)	Tidak	Tidak	Tidak	['Spring Bed']	[]
https://www.sewakost.com/jakarta/selatan/terima-kost-wanita-90609.html	Terima Kost Wanita	Rp 600.000	Kost Putri	Jalan H. AMSAR NO.24 RT. 15 RW.5 KELURAHAN CIPULIR KECAMATAN KEBAYORAN LAMA. JAKSEL (BELAKANG PASAR SAYUR CIPULIR)	Tidak	Tidak	Ya	['Spring Bed', 'Kamar Mandi Dalam']	[]
https://www.sewakost.com/jakarta/selatan/kos-putri-90147.html	Kos Putri	Rp 1.500.000	Kost Putri	Jl Kesehatan VB No12 Bintaro Jakarta Selatan	Tidak	Tidak	Ya	['Spring Bed', 'Perabot', 'Kamar Mandi Dalam']	['Ruang Tamu', 'Televisi', 'Ruang Makan', 'Dapur', 'Parkir Motor', 'Parkir Mobil']
https://www.sewakost.com/jakarta/selatan/angsana-kost-putri-90085.html	Angsana Kost Putri	Rp 1.200.000	Kost Putri	Jl. Bango III No.14B, RT.14/RW.3, Pd. Labu, Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12450	Tidak	Ya	Tidak	['Spring Bed', 'Free WiFi']	['Ruang Tamu', 'Ruang Makan', 'Dapur', 'Mesin Cuci (Cuci Sendiri)', 'Keamanan', 'Parkir Motor', 'Parkir Mobil']
https://www.sewakost.com/jakarta/selatan/kost-putri-menteng-atas-selatan-bangunan-baru-dekat-mall-kokas-kota-kasablanka-89814.html	Kost Putri Menteng Atas Selatan Bangunan Baru Dekat Mall Kokas Kota Kasablanka	Rp 1.500.000	Kost Putri	Jln Menteng Atas Selatan Gg 8 No 40 RT14 RW05 Setiabudi Jakarta Selatan Dekat Masjid Bakrie Belakang Kokas Kota Kasablanka Rasuna Apartemen Epicentrum Kuningan	Ya	Tidak	Ya	['Spring Bed', 'Perabot', 'AC', 'Kamar Mandi Dalam']	['Ruang Tamu', 'Dapur', 'Keamanan', 'Parkir Motor']
https://www.sewakost.com/jakarta/selatan/dikontrakan-rumah-89675.html	Dikontrakan rumah	Rp 2.650.000	Kost Keluarga	jln mampang prapatan 5	Tidak	Tidak	Tidak	[]	[]
https://www.sewakost.com/jakarta/selatan/kost-dan-kontrakan-terjangkau-di-cilandak-jakarta-selatan-89544.html	kost dan kontrakan terjangkau di cilandak jakarta selatan	Rp 2.500.000	Kost Campur	jl, kecapi V no.22, rt.006/005, cilandak, jagakarsa, jakarta selatan	Ya	Tidak	Ya	['Spring Bed', 'AC', 'Kamar Mandi Dalam']	['Ruang Tamu', 'Dapur', 'Keamanan', 'Parkir Motor', 'Parkir Mobil']
https://www.sewakost.com/jakarta/selatan/terima-kost-putri-exclusive-white-kost-tebet-barat-jakarta-selatan-89167.html	TERIMA KOST PUTRI Exclusive White Kost Tebet Barat Jakarta Selatan	Rp 1.900.000	Kost Putri	Jl. Tebet Barat Dalam VI G no. 5, RT. 008/RW. 004, Kel. Tebet Barat, Tebet, Jakarta Selatan 12810.	Ya	Ya	Ya	['Spring Bed', 'Perabot', 'Free WiFi', 'AC', 'TV', 'Kamar Mandi Dalam']	['Ruang Makan', 'Dapur', 'Mesin Cuci (Cuci Sendiri)', 'Pembantu', 'Keamanan', 'Parkir Motor', 'Parkir Mobil']
https://www.sewakost.com/jakarta/selatan/northouse-residence-89134.html	NORTHOUSE RESIDENCE	Rp 6..500	Kost Campur	Jl. Batas No.8 Rt.12/01, Kuningan Timur , Setiabudi . Jakarta Selatan	Ya	Ya	Ya	['Spring Bed', 'Perabot', 'Free WiFi', 'AC', 'TV', 'Kulkas', 'Kamar Mandi Dalam', 'Pemanas Air (Water Heater)']	['Ruang Tamu', 'Dapur', 'Air Minum', 'Cuci Setrika', 'Pembantu', 'Keamanan', 'Parkir Motor', 'Parkir Mobil']
https://www.sewakost.com/jakarta/selatan/kos-89131.html	Kos	Rp 900	Kost Putri	Jl R1 rt004/rw011 no.7 kebon baru tebet jakarta selatan	Tidak	Ya	Tidak	['Spring Bed', 'Free WiFi', 'Kulkas']	['Dapur']
https://www.sewakost.com/jakarta/selatan/kos-khusus-wanita-88690.html	Kos khusus wanita	Rp 3.500.000	Kost Pasutri	Jl Kesehatan VB No 12 Bintaro Jakarta Selatan 12330	Ya	Ya	Ya	['Spring Bed', 'Perabot', 'AC', 'TV', 'Kamar Mandi Dalam']	['Ruang Tamu', 'Televisi', 'Dapur', 'Parkir Mobil']
https://www.sewakost.com/jakarta/selatan/kost-wanita-syariah-eksklusif-88403.html	Kost Wanita Syariah Eksklusif	Rp 2..600	Kost Putri	Jl Setiabudhi V No 18, Jakarta Selatan	Ya	Ya	Ya	['Spring Bed', 'Perabot', 'Free WiFi', 'AC', 'TV', 'Kulkas', 'Kamar Mandi Dalam', 'Pemanas Air (Water Heater)']	['Ruang Tamu', 'Ruang Makan', 'Dapur', 'Cuci Setrika', 'Mesin Cuci (Cuci Sendiri)', 'Keamanan', 'Parkir Motor', 'Parkir Mobil']
https://www.sewakost.com/jakarta/selatan/easthouse-residence-88223.html	EASTHOUSE Residence 	Rp 4.000.000	Kost Campur	Jalan Pedurenan Mesjid 1no.13 Jakarta Selatan	Ya	Ya	Ya	['Spring Bed', 'Perabot', 'Free WiFi', 'AC', 'TV', 'Kulkas', 'Kamar Mandi Dalam', 'Pemanas Air (Water Heater)']	['Ruang Makan', 'Dapur', 'Air Minum', 'Cuci Setrika', 'Pembantu', 'Keamanan', 'Parkir Motor', 'Parkir Mobil']
https://www.sewakost.com/jakarta/selatan/kost-karyawati-88147.html	Kost Karyawati	Rp 600.000	Kost Putri	Jl. Baru gg Saribena No.11 Rt.001/003, Kebayoran Lama Utara, Jakarta Selatan	Tidak	Ya	Tidak	['Free WiFi']	['Dapur', 'Parkir Motor']
https://www.sewakost.com/jakarta/selatan/kost-pintu-biru-ampera-87617.html	Kost Pintu Biru Ampera	Rp 1.500.000	Kost Campur	Jl Ampera I No 32, Kemang Jakarta Selatan	Tidak	Ya	Tidak	['Spring Bed', 'Free WiFi', 'AC', 'Kamar Mandi Dalam']	['Parkir Motor', 'Parkir Mobil']
https://www.sewakost.com/jakarta/selatan/kost-murah-di-cengkareng-87615.html	kost murah di cengkareng	Rp 1.500.000	Kost Putra	jakarta	Ya	Ya	Ya	['Spring Bed', 'Perabot', 'Free WiFi', 'AC', 'TV', 'Kulkas', 'Kamar Mandi Dalam', 'Pemanas Air (Water Heater)']	['Ruang Tamu', 'Televisi', 'Ruang Makan', 'Dapur', 'Air Minum', 'Cuci Setrika', 'Mesin Cuci (Cuci Sendiri)', 'Pembantu', 'Keamanan', 'Parkir Motor', 'Parkir Mobil']
https://www.sewakost.com/jakarta/selatan/rita-kost-87603.html	Rita Kost	Rp 700.000	Kost Campur	Gang Haji Raidi RT/RW 09/04 nomor 51 Lenteng agung, Jagakarsa, Jakarta Selatan	Tidak	Tidak	Ya	['Spring Bed', 'TV', 'Kamar Mandi Dalam']	['Televisi', 'Dapur', 'Parkir Motor']
https://www.sewakost.com/jakarta/selatan/kost-murah-jakarta-selatan-87508.html	Kost Murah Jakarta Selatan 	Rp 650.000	Kost Putra	Jl. Tanah Kusir 2 Kel. Kebayoran Lama Selatan Kec. Kebayoran Lama Kota Jakarta Selatan	Tidak	Tidak	Tidak	['Spring Bed']	['Parkir Motor']
https://www.sewakost.com/jakarta/selatan/cotton-room-tebet-jakarta-selatan-87370.html	Cotton Room Tebet Jakarta Selatan	Rp 35.000.000	Kost Campur	Jl. Tebet Barat Dalam Raya No.52, RT.14/RW.5, West Tebet, Tebet, South Jakarta City, Jakarta.	Ya	Ya	Ya	['Spring Bed', 'Perabot', 'Free WiFi', 'AC', 'TV', 'Kamar Mandi Dalam', 'Pemanas Air (Water Heater)']	['Ruang Tamu', 'Dapur', 'Keamanan', 'Parkir Motor', 'Parkir Mobil']
https://www.sewakost.com/jakarta/selatan/athome19-premium-room-with-terrace-87315.html	Athome19 Premium Room With Terrace	Rp 7..200	Kost Campur	Jl. Bangka VIII No. 19 ABCD, Pela Mampang, Mampang Prapatan, Jakarta Selatan	Ya	Ya	Ya	['Spring Bed', 'Free WiFi', 'AC', 'TV', 'Kulkas', 'Kamar Mandi Dalam', 'Pemanas Air (Water Heater)']	['Ruang Tamu', 'Ruang Makan', 'Dapur', 'Air Minum', 'Mesin Cuci (Cuci Sendiri)', 'Pembantu', 'Keamanan', 'Parkir Mobil']
https://www.sewakost.com/jakarta/selatan/athome19-deluxe-room-87312.html	Athome19 Deluxe Room 	Rp 6..000	Kost Campur	Jl. Bangka VIII No. 19 ABCD, Pela Mampang, Mampang Prapatan, Jakarta Selatan	Ya	Ya	Ya	['Spring Bed', 'Free WiFi', 'AC', 'TV', 'Kulkas', 'Kamar Mandi Dalam', 'Pemanas Air (Water Heater)']	['Ruang Tamu', 'Ruang Makan', 'Dapur', 'Air Minum', 'Mesin Cuci (Cuci Sendiri)', 'Pembantu', 'Keamanan', 'Parkir Mobil']
https://www.sewakost.com/jakarta/selatan/athome19-superior-room-87311.html	Athome19 Superior Room	Rp 5..500	Kost Campur	Jl. Bangka VIII No. 19 ABCD, Pela Mampang, Mampang Prapatan, Jakarta Selatan	Ya	Ya	Ya	['Spring Bed', 'Free WiFi', 'AC', 'TV', 'Kulkas', 'Kamar Mandi Dalam', 'Pemanas Air (Water Heater)']	['Ruang Tamu', 'Ruang Makan', 'Dapur', 'Air Minum', 'Mesin Cuci (Cuci Sendiri)', 'Pembantu', 'Keamanan', 'Parkir Mobil']
https://www.sewakost.com/jakarta/selatan/kost-putri-di-radio-dalam-dekat-pondok-indah-dan-gandaria-city-87252.html	Kost Putri di Radio Dalam dekat Pondok Indah dan Gandaria City	Rp 2.500.000	Kost Putri	Jl. Dwijaya II No. 32 A Jakarta Selatan 12140	Ya	Ya	Ya	['Spring Bed', 'Perabot', 'Free WiFi', 'AC', 'TV', 'Kamar Mandi Dalam', 'Pemanas Air (Water Heater)']	['Ruang Tamu', 'Dapur', 'Keamanan', 'Parkir Motor']
https://www.sewakost.com/jakarta/selatan/kost-putra-sederhana-87083.html	Kost Putra Sederhana	Rp 550.000	Kost Putra	Gang Poncol Jaya no. 55 RT 013 RW 005 Kuningan Barat	Tidak	Tidak	Tidak	[]	[]
https://www.sewakost.com/jakarta/selatan/amanda-kost-87017.html	Amanda kost 	Rp 600.000	Kost Campur	Jalan assakinah no 11 RT 11 rw 02 Kebagusan pasar Minggu	Tidak	Ya	Tidak	['Spring Bed']	['Air Minum']
https://www.sewakost.com/jakarta/selatan/kost-menteng-dalam-tebet-sudah-termasuk-listrik-tanpa-token-wifi-86928.html	Kost Menteng Dalam, Tebet , Sudah Termasuk Listrik (Tanpa Token), WiFi	Rp 1.550.000	Kost Campur	Menteng Dalam, Tebet	Ya	Ya	Ya	['Spring Bed', 'Perabot', 'Free WiFi', 'AC', 'Kamar Mandi Dalam']	['Dapur', 'Air Minum', 'Keamanan', 'Parkir Motor']
https://www.sewakost.com/jakarta/selatan/kost-luwes-bacang-86883.html	Kost Luwes Bacang	Rp 850.000	Kost Campur	Jl Bacang 1 no 15, Mayestik, Kebayoran baru, Jakarta selatan	Ya	Tidak	Tidak	['Perabot', 'TV', 'Kulkas']	['Ruang Tamu', 'Ruang Makan', 'Dapur', 'Cuci Setrika', 'Parkir Motor', 'Parkir Mobil']
https://www.sewakost.com/jakarta/selatan/kost-putri-lenteng-agung-lokasi-strategis-86834.html	Kost Putri Lenteng Agung Lokasi Strategis	Rp 1.400.000	Kost Putri	Jl. Syukur No.31A Lenteng Agung, Jakarta Selatan	Ya	Ya	Ya	['Spring Bed', 'Perabot', 'Free WiFi', 'AC', 'Kamar Mandi Dalam']	['Dapur', 'Keamanan']
https://www.sewakost.com/jakarta/selatan/kost-kmc-campur-86777.html	KOST KMC (Campur)	Rp 2.000.000	Kost Campur	Jl. Cipinang Besar Raya NO.20, Kec. Jatinegara, Kota Jakarta Selatan	Ya	Ya	Ya	['Spring Bed', 'Free WiFi', 'AC', 'Kamar Mandi Dalam']	['Ruang Tamu', 'Ruang Makan', 'Dapur', 'Air Minum', 'Cuci Setrika', 'Mesin Cuci (Cuci Sendiri)', 'Keamanan', 'Parkir Motor', 'Parkir Mobil']
https://www.sewakost.com/jakarta/selatan/kost-khusus-wanita-kebayoran-baru-86640.html	Kost Khusus Wanita - Kebayoran Baru	Rp 2.000.000	Kost Putri	Jl Cikatomas I No 10, Kebayoran Baru, Jakarta Selatan 12180	Ya	Ya	Tidak	['Spring Bed', 'Perabot']	['Dapur', 'Air Minum', 'Cuci Setrika', 'Mesin Cuci (Cuci Sendiri)', 'Pembantu', 'Keamanan']
https://www.sewakost.com/jakarta/selatan/indekos-ibu-firman-86517.html	Indekos Ibu Firman	Rp 950.000	Kost Putri	Jalan Damarsari 3 No. 29 Jatipadang Pasar Minggu Jaksel 12540	Ya	Tidak	Ya	['Perabot', 'Kamar Mandi Dalam']	['Ruang Tamu', 'Dapur', 'Keamanan', 'Parkir Motor', 'Parkir Mobil']
https://www.sewakost.com/jakarta/selatan/kos-salihara-13-86499.html	Kos Salihara 13 	Rp 1.250.000	Kost Putri	Jl. Salihara No 13 Ps. Minggu Jakarta Selatan (samping rumah Yatim Mizan Amanah)	Ya	Ya	Ya	['Spring Bed', 'Free WiFi', 'AC', 'Kamar Mandi Dalam']	['Ruang Tamu', 'Parkir Motor']
https://www.sewakost.com/jakarta/selatan/rks-kost-cilandak-kko-86490.html	RKS Kost Cilandak KKO	Rp 2.500.000	Kost Campur	Jl. Raya Cilandak KKO No. 1B Ragunan Pasar Minggu Jakarta Selatan	Ya	Ya	Ya	['Spring Bed', 'Free WiFi', 'AC', 'TV', 'Kamar Mandi Dalam', 'Pemanas Air (Water Heater)']	['Ruang Tamu', 'Ruang Makan', 'Dapur', 'Air Minum', 'Mesin Cuci (Cuci Sendiri)', 'Keamanan', 'Parkir Motor', 'Parkir Mobil']
https://www.sewakost.com/jakarta/selatan/kost-ayu-jatayu-86301.html	KOST AYU JATAYU	Rp 600.000	Kost Putri	JL. JATAYU 2 NO. 37 KEBAYORAN LAMA SELATAN, KENAYORAN LAMA, JAKARTA SELATAN	Tidak	Ya	Ya	['Spring Bed', 'Free WiFi', 'Kamar Mandi Dalam']	['Ruang Tamu', 'Dapur', 'Cuci Setrika', 'Parkir Motor']
https://www.sewakost.com/jakarta/selatan/kost-wanita-eksklusif-kemang-jakarta-selatan-86279.html	Kost Wanita Eksklusif Kemang, Jakarta Selatan	Rp 2.800.000	Kost Putri	Jalan Ampera Raya Kavling Polri  D2	Ya	Ya	Ya	['Spring Bed', 'Perabot', 'Free WiFi', 'AC', 'TV', 'Kamar Mandi Dalam', 'Pemanas Air (Water Heater)']	['Ruang Tamu', 'Televisi', 'Ruang Makan', 'Dapur', 'Air Minum', 'Cuci Setrika', 'Mesin Cuci (Cuci Sendiri)', 'Pembantu', 'Keamanan', 'Parkir Mobil']
https://www.sewakost.com/jakarta/selatan/kost-murah-setiabudi-full-85984.html	Kost murah setiabudi ( Full )	Rp 1.650.000	Kost Campur	Jl. H. Ilyas 1 No.25, RT.15/RW.7, Kuningan, Karet Kuningan, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12940	Ya	Ya	Ya	['Perabot', 'Free WiFi', 'AC', 'TV', 'Kamar Mandi Dalam']	['Cuci Setrika']
https://www.sewakost.com/jakarta/selatan/kost-mpo-iyam-85911.html	Kost Mpo Iyam	Rp 1.450.000	Kost Campur	Jl. H. Kamin No.12A, RT.2/RW.1, Cilandak Tim., Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12560 https://maps.app.goo.gl/TTAqnCG7vSAiSGXG9	Ya	Ya	Ya	['Perabot', 'AC', 'Kulkas', 'Kamar Mandi Dalam']	['Ruang Tamu', 'Air Minum']
https://www.sewakost.com/jakarta/selatan/kos-premium-kebun-nanas-iii-gandaria-kebayoran-lama-85593.html	Kos Premium Kebun Nanas III - Gandaria, Kebayoran Lama	Rp 1.800.000.200.000	Kost Campur	Jalan Kebun nanas III No. 8 Gandaria, Jakarta Selatan	Ya	Ya	Ya	['Spring Bed', 'Perabot', 'Free WiFi', 'AC', 'Kulkas', 'Kamar Mandi Dalam']	['Dapur', 'Cuci Setrika', 'Mesin Cuci (Cuci Sendiri)', 'Parkir Motor', 'Parkir Mobil']
https://www.sewakost.com/jakarta/selatan/kos-premium-kebun-nanas-iii-gandaria-kebayoran-lama-85585.html	Kos Premium Kebun Nanas III - Gandaria, Kebayoran Lama	Rp 1.800.000.200.000	Kost Campur	Jalan Kebun nanas III No. 8 Gandaria, Jakarta Selatan	Ya	Ya	Ya	['Spring Bed', 'Perabot', 'Free WiFi', 'AC', 'TV', 'Kulkas', 'Kamar Mandi Dalam']	['Dapur', 'Mesin Cuci (Cuci Sendiri)', 'Keamanan', 'Parkir Motor', 'Parkir Mobil']
https://www.sewakost.com/jakarta/selatan/sewa-penginapan-didaerah-blok-m-85432.html	Sewa Penginapan didaerah Blok-M	Rp 180.000	Kost Campur	Jl.Iskandarsyah I no 26, Melawai, Jakarta Kebayoran Baru, Jakarta, Indonesia	Ya	Ya	Ya	['Spring Bed', 'Free WiFi', 'AC', 'TV', 'Kamar Mandi Dalam', 'Pemanas Air (Water Heater)']	[]
https://www.sewakost.com/jakarta/selatan/kosan-bebas-banjir-jakarta-selatan-khusus-karyawan-karyawati-85376.html	Kosan Bebas Banjir Jakarta Selatan Khusus Karyawan/Karyawati	Rp 1.500.000	Kost Campur	Jalan Kemuning V no23 Pasar Minggu Pejaten Timur - Jaksel	Ya	Tidak	Ya	['AC', 'Kamar Mandi Dalam']	['Parkir Motor', 'Parkir Mobil']
https://www.sewakost.com/jakarta/selatan/tosdadi-kost-lebak-bulus-cilandak-85375.html	Tosdadi Kost - Lebak Bulus, Cilandak	Rp 1.700.000	Kost Campur	Jl. Madrasah Al-Husna RT 002/004. Lebak Bulus, Cilandak. Jakarta Selatan	Ya	Ya	Ya	['Spring Bed', 'Perabot', 'Free WiFi', 'AC', 'Kulkas', 'Kamar Mandi Dalam']	['Ruang Tamu', 'Ruang Makan', 'Dapur', 'Air Minum', 'Mesin Cuci (Cuci Sendiri)', 'Keamanan', 'Parkir Motor']
https://www.sewakost.com/jakarta/selatan/kost-putri-dekat-kampus-upn-jakarta-85368.html	Kost putri dekat kampus UPN Jakarta	Rp 750.000	Kost Putri	Jl. Rengas no.21 Komplek Angkatan Laut, pangkalan jati, Cinere	Tidak	Tidak	Ya	['Spring Bed', 'Perabot', 'Kamar Mandi Dalam']	['Ruang Makan', 'Dapur', 'Air Minum', 'Cuci Setrika', 'Keamanan', 'Parkir Motor']
https://www.sewakost.com/jakarta/selatan/terima-kost-di-lokasi-strategis-85302.html	Terima Kost di Lokasi strategis	Rp 900.000	Kost Campur	Jl Rambutan, Kel Manggarai Selatan, belakang Masjid Al Mushonnif Jakarta Selatan	Ya	Ya	Ya	['AC', 'Kamar Mandi Dalam']	['Dapur', 'Parkir Motor']
https://www.sewakost.com/jakarta/selatan/kost-mampang-prapatan-tendean-kuningan-blok-m-kemang-85234.html	Kost Mampang Prapatan Tendean Kuningan Blok M Kemang	Rp 1.950.000	Kost Campur	Jl. Pondok Jaya IX No. 22B Mampang Prapatan 7, Jakarta Selatan	Ya	Ya	Ya	['Spring Bed', 'Perabot', 'Free WiFi', 'AC', 'Kamar Mandi Dalam']	['Ruang Tamu', 'Dapur', 'Keamanan', 'Parkir Motor', 'Parkir Mobil']
https://www.sewakost.com/jakarta/selatan/kost-strategis-dan-nyaman-dekat-stasiun-cawang-85089.html	Kost strategis dan nyaman dekat stasiun cawang	Rp 800.000	Kost Putra	Jl tebet timur dalam 7G	Tidak	Tidak	Tidak	[]	[]
https://www.sewakost.com/jakarta/selatan/kost-kemang-putri-home-24-84990.html	Kost Kemang Putri Home 24	Rp 1.000.000	Kost Putri	Jl. Kemang Utara E No. 24 Jakarta Selatan	Tidak	Ya	Tidak	['Spring Bed', 'Perabot', 'Kulkas']	['Ruang Tamu', 'Air Minum', 'Mesin Cuci (Cuci Sendiri)', 'Parkir Motor']
https://www.sewakost.com/jakarta/selatan/kost-nyaman-harga-terjangkau-84937.html	KOST Nyaman, Harga terjangkau	Rp 675	Kost Putri	jl.palapa 4, no 11, Pasarminggu, Jakarta Selatan	Tidak	Tidak	Tidak	['Perabot']	['Parkir Motor']
https://www.sewakost.com/jakarta/selatan/kos-kosan-jagakarsa-84923.html	Kos-kosan Jagakarsa	Rp 8.00..000.850	Kost Putri	Jln. Apel 34 Rt02 Rw10 Srengseng Sawah Jagakarsa Jakarta Selatan	Tidak	Tidak	Ya	['Spring Bed', 'Perabot', 'Kulkas', 'Kamar Mandi Dalam']	['Ruang Tamu', 'Ruang Makan', 'Dapur']
https://www.sewakost.com/jakarta/selatan/kost-putri-ac-amp-kamar-mandi-dalam-belakang-gedung-talavera-jakarta-selatan-84780.html	Kost Putri AC & Kamar Mandi Dalam, Belakang Gedung Talavera, Jakarta Selatan	Rp 1.500.000	Kost Putri	Cilandak Tengah, Jakarta Selatan	Ya	Tidak	Ya	['Spring Bed', 'Perabot', 'AC', 'Kamar Mandi Dalam']	['Ruang Makan', 'Parkir Motor']
https://www.sewakost.com/jakarta/selatan/kosan-ibu-ida-harga-ramah-84592.html	Kosan ibu ida harga ramah	Rp 700	Kost Putra	Jl tanah kusir 2 rt8/rw11/no13 kec Kebayoran lama Jaksel 12240	Tidak	Tidak	Ya	['Kamar Mandi Dalam']	['Keamanan', 'Parkir Motor']
https://www.sewakost.com/jakarta/selatan/kost-petogoggan-residence-84166.html	Kost Petogoggan Residence	Rp 5.000.000	Kost Campur	Jl. Petogogan 1 No. 33/35 Kebayoran Baru Jakarta Selatan	Ya	Ya	Ya	['Spring Bed', 'Perabot', 'Free WiFi', 'AC', 'TV', 'Kamar Mandi Dalam', 'Pemanas Air (Water Heater)']	['Ruang Tamu', 'Televisi', 'Ruang Makan', 'Dapur', 'Keamanan', 'Parkir Motor', 'Parkir Mobil']
https://www.sewakost.com/jakarta/selatan/kos-exclusive-jagakarsa-jakarta-selatan-cowok-cewek-l-ac-full-furnished-wifi-84497.html	Kos Exclusive Jagakarsa jakarta selatan cowok cewek l AC full furnished wifi 	Rp 2.200.000	Kost Campur	Jl warungsilah no 61	Ya	Ya	Ya	['Spring Bed', 'Perabot', 'Free WiFi', 'AC', 'TV', 'Kulkas', 'Kamar Mandi Dalam', 'Pemanas Air (Water Heater)']	['Ruang Tamu', 'Televisi', 'Ruang Makan', 'Dapur', 'Air Minum', 'Pembantu', 'Keamanan', 'Parkir Motor', 'Parkir Mobil']
https://www.sewakost.com/jakarta/selatan/kost-putri-radio-dalam-84292.html	Kost Putri Radio Dalam	Rp 850.000	Kost Putri	Jl. Radio Dalam Minang Kramat	Tidak	Ya	Tidak	['Spring Bed', 'Free WiFi']	[]
https://www.sewakost.com/jakarta/selatan/kost-a-amp-r-residence-84283.html	Kost A&R Residence	Rp 4.000.000	Kost Campur	Jl. Abdul Majid No.21 Cipete Utara-Jakarta Selatan	Ya	Ya	Ya	['Spring Bed', 'Perabot', 'Free WiFi', 'AC', 'TV', 'Kamar Mandi Dalam', 'Pemanas Air (Water Heater)']	['Ruang Tamu', 'Ruang Makan', 'Dapur', 'Air Minum', 'Pembantu', 'Keamanan', 'Parkir Motor', 'Parkir Mobil']
https://www.sewakost.com/jakarta/selatan/kost-anggrek-23-84138.html	Kost anggrek 23	Rp 1.750.000	Kost Campur	Jalan anggrek 7 no 8 karet kuningan kecamatan setiabudi	Ya	Ya	Ya	['Spring Bed', 'Perabot', 'Free WiFi', 'AC', 'Kamar Mandi Dalam']	['Dapur', 'Air Minum', 'Pembantu', 'Keamanan', 'Parkir Motor']
